93.54 -180.0,-176.41901,-172.83803,-169.25704,-165.67606,-162.09507,-158.51408,-154.9331,-151.35211,-147.77112,-144.19014,-140.60915,-137.02817,-133.44718,-129.86619,-126.28521,-122.70422,-119.12323,-115.54225,-111.96126,-108.38028,-104.79929,-101.2183,-97.63732,-94.05633,-90.47534,-86.89436,-83.31337,-79.73239,-76.1514,-72.57041,-68.98943,-65.40844,-61.82745,-58.24647,-54.66548,-51.0845,-47.50351,-43.92252,-40.34154,-36.76055,-33.17956,-29.59858,-26.01759,-22.43661,-18.85562,-15.27463,-11.69365,-8.11266,-4.53168,-0.95069,2.6303,6.21128,9.79227,13.37326,16.95424,20.53523,24.11621,27.6972,31.27819,34.85917,38.44016,42.02115,45.60213,49.18312,52.7641,56.34509,59.92608,63.50706,67.08805,70.66904,74.25002,77.83101,81.41199,84.99298,88.57397,92.15495,95.73594,99.31693,102.89791,106.4789,110.05988,113.64087,117.22186,120.80284,124.38383,127.96481,131.5458,135.12679,138.70777,142.28876,145.86975,149.45073,153.03172,156.6127,160.19369,163.77468,167.35566,170.93665,174.51764,178.09862 -1.28722,-1.29446,-1.36205,-1.16324,-0.82298,-0.41796,-0.28486,-0.16888,-0.53009,-1.44974,-1.19272,0.31078,1.52342,1.32105,0.35261,-0.17964,0.12058,1.15683,1.83102,2.09346,2.54811,3.65211,4.73282,4.56841,3.33686,3.24348,4.74903,6.30409,6.86409,6.80298,6.34933,6.39824,6.59535,5.65056,4.65314,5.02247,5.95278,6.43916,6.32462,5.12302,3.07359,1.81397,1.94862,2.45375,1.88795,0.53975,-0.39812,-0.5496,-0.83782,-1.70477,-2.40344,-2.23541,-1.64016,-1.16164,-1.6237,-2.34214,-2.71699,-2.35863,-1.80331,-2.14672,-3.18843,-3.90443,-3.83138,-3.38601,-3.65058,-4.79886,-5.57206,-5.05898,-3.8436,-2.96421,-3.11128,-3.5992,-4.0708,-5.74118,-7.00435,-6.68344,-6.41242,-6.53447,-6.83868,-7.38324,-7.3786,-6.623,-5.18802,-3.67823,-2.55502,-1.85009,-1.42547,-1.36213,-1.53942,-1.71906,-2.00391,-2.76847,-3.71141,-4.36879,-4.58804,-4.20591,-3.56963,-3.26172,-3.02114,-2.23934,-1.48282
98.217 -180.0,-176.58954,-173.17907,-169.76861,-166.35815,-162.94768,-159.53722,-156.12676,-152.7163,-149.30583,-145.89537,-142.48491,-139.07444,-135.66398,-132.25352,-128.84305,-125.43259,-122.02213,-118.61166,-115.2012,-111.79074,-108.38028,-104.96981,-101.55935,-98.14889,-94.73842,-91.32796,-87.9175,-84.50703,-81.09657,-77.68611,-74.27564,-70.86518,-67.45472,-64.04426,-60.63379,-57.22333,-53.81287,-50.4024,-46.99194,-43.58148,-40.17101,-36.76055,-33.35009,-29.93963,-26.52916,-23.1187,-19.70824,-16.29777,-12.88731,-9.47685,-6.06638,-2.65592,0.75454,4.16501,7.57547,10.98593,14.39639,17.80686,21.21732,24.62778,28.03825,31.44871,34.85917,38.26964,41.6801,45.09056,48.50103,51.91149,55.32195,58.73241,62.14288,65.55334,68.9638,72.37427,75.78473,79.19519,82.60566,86.01612,89.42658,92.83705,96.24751,99.65797,103.06843,106.4789,109.88936,113.29982,116.71029,120.12075,123.53121,126.94168,130.35214,133.7626,137.17307,140.58353,143.99399,147.40445,150.81492,154.22538,157.63584,161.04631,164.45677,167.86723,171.2777,174.68816,178.09862 -3.82275,-3.59423,-3.10463,-2.54869,-1.7702,-1.12464,-1.23018,-1.37131,-1.21501,-1.4848,-1.53778,-0.30061,1.38199,2.11965,1.65132,1.0452,0.88152,0.91496,0.95358,0.95475,1.17872,2.03724,3.07561,3.78409,3.52094,2.11964,1.57297,3.51578,5.79179,6.72975,6.65386,6.09562,5.66237,5.83125,5.82359,4.9075,4.06167,4.25506,5.23209,6.42445,7.17017,5.9713,3.10515,1.08066,0.8764,2.01924,2.51787,1.88842,1.14498,1.10427,1.14731,0.34856,-0.87388,-1.46895,-1.18149,-0.59463,-0.40924,-0.77188,-1.27283,-1.5181,-1.24495,-1.04324,-1.74588,-2.83215,-3.3417,-3.2564,-2.86023,-2.84827,-3.69128,-4.20764,-3.49225,-2.1873,-1.48305,-2.06015,-3.29138,-4.04326,-4.54405,-5.75396,-6.24325,-5.66777,-5.65784,-6.30904,-6.77762,-6.99673,-6.91648,-6.26489,-5.20661,-4.04145,-3.0199,-2.34145,-1.7444,-1.33303,-1.02701,-1.13669,-1.85648,-2.81342,-3.86911,-4.70381,-5.24456,-5.36127,-4.87306,-4.4034,-4.48084,-4.63012,-4.338,-3.97311
102.894 -180.0,-176.74456,-173.48912,-170.23367,-166.97823,-163.72279,-160.46735,-157.21191,-153.95646,-150.70102,-147.44558,-144.19014,-140.9347,-137.67925,-134.42381,-131.16837,-127.91293,-124.65749,-121.40204,-118.1466,-114.89116,-111.63572,-108.38028,-105.12483,-101.86939,-98.61395,-95.35851,-92.10307,-88.84762,-85.59218,-82.33674,-79.0813,-75.82586,-72.57041,-69.31497,-66.05953,-62.80409,-59.54865,-56.2932,-53.03776,-49.78232,-46.52688,-43.27144,-40.01599,-36.76055,-33.50511,-30.24967,-26.99423,-23.73878,-20.48334,-17.2279,-13.97246,-10.71702,-7.46157,-4.20613,-0.95069,2.30475,5.5602,8.81564,12.07108,15.32652,18.58196,21.83741,25.09285,28.34829,31.60373,34.85917,38.11462,41.37006,44.6255,47.88094,51.13638,54.39183,57.64727,60.90271,64.15815,67.41359,70.66904,73.92448,77.17992,80.43536,83.6908,86.94625,90.20169,93.45713,96.71257,99.96801,103.22346,106.4789,109.73434,112.98978,116.24522,119.50067,122.75611,126.01155,129.26699,132.52243,135.77788,139.03332,142.28876,145.5442,148.79964,152.05509,155.31053,158.56597,161.82141,165.07685,168.3323,171.58774,174.84318,178.09862 -5.54348,-5.43867,-4.78197,-4.05267,-2.80105,-1.86493,-2.02852,-2.41306,-2.02434,-1.45509,-0.96046,-0.17919,0.96992,1.94061,2.20002,1.83558,1.77965,1.94734,1.92033,1.26821,0.65286,0.94575,2.17176,2.97766,3.21728,3.14148,2.22717,1.62182,2.96658,5.51337,6.918,6.80264,6.01718,5.26464,4.95687,5.19609,5.22083,4.59951,3.8154,3.80909,4.89788,6.82638,8.23144,6.94584,3.82559,1.21628,0.51583,1.51777,2.62596,2.67858,2.30241,2.48768,3.03445,2.55835,0.81761,-0.78715,-1.16453,-0.79179,-0.34513,-0.19916,-0.39836,-0.69399,-0.80215,-0.62823,-0.74402,-1.58661,-2.51408,-2.82986,-2.84182,-2.50412,-2.16344,-2.31059,-2.28975,-1.35696,0.01037,0.55173,-0.17619,-1.86435,-3.53215,-4.30466,-4.82368,-5.53182,-5.17323,-4.35792,-4.60864,-5.54799,-6.27202,-6.26014,-6.02631,-5.29651,-4.36222,-3.47078,-2.80867,-2.39974,-1.79021,-1.25377,-0.70023,-0.24955,-0.80885,-2.25475,-3.65826,-4.84767,-5.46922,-5.67785,-5.17996,-4.45565,-4.33786,-4.97448,-5.64382,-5.83424,-5.67569
107.571 -180.0,-176.8861,-173.7722,-170.6583,-167.5444,-164.43049,-161.31659,-158.20269,-155.08879,-151.97489,-148.86099,-145.74709,-142.63319,-139.51929,-136.40539,-133.29148,-130.17758,-127.06368,-123.94978,-120.83588,-117.72198,-114.60808,-111.49418,-108.38028,-105.26637,-102.15247,-99.03857,-95.92467,-92.81077,-89.69687,-86.58297,-83.46907,-80.35517,-77.24127,-74.12736,-71.01346,-67.89956,-64.78566,-61.67176,-58.55786,-55.44396,-52.33006,-49.21616,-46.10225,-42.98835,-39.87445,-36.76055,-33.64665,-30.53275,-27.41885,-24.30495,-21.19105,-18.07714,-14.96324,-11.84934,-8.73544,-5.62154,-2.50764,0.60626,3.72016,6.83406,9.94796,13.06187,16.17577,19.28967,22.40357,25.51747,28.63137,31.74527,34.85917,37.97307,41.08698,44.20088,47.31478,50.42868,53.54258,56.65648,59.77038,62.88428,65.99818,69.11208,72.22599,75.33989,78.45379,81.56769,84.68159,87.79549,90.90939,94.02329,97.13719,100.2511,103.365,106.4789,109.5928,112.7067,115.8206,118.9345,122.0484,125.1623,128.2762,131.39011,134.50401,137.61791,140.73181,143.84571,146.95961,150.07351,153.18741,156.30131,159.41522,162.52912,165.64302,168.75692,171.87082,174.98472,178.09862 -5.36449,-5.26098,-4.85269,-4.35083,-3.39645,-2.52279,-2.4367,-2.78494,-2.44171,-1.46237,-0.44127,0.33883,0.70643,1.14391,1.66156,1.83178,1.7474,2.21333,2.89843,3.12416,2.18477,1.15583,1.61013,2.89058,3.15657,2.74298,2.81771,2.77788,2.54006,3.13301,5.17025,6.93194,7.38402,6.56033,5.49673,4.66397,4.3704,4.60287,4.72202,4.33517,3.52185,3.39722,4.89673,7.25756,8.95189,8.06369,5.17951,2.54357,1.28631,1.51204,2.38991,2.71634,2.67988,3.21386,4.30144,4.56343,2.93021,0.46714,-0.94226,-0.78447,-0.3289,0.02576,0.27256,0.56272,0.58705,0.57871,0.36815,-0.31384,-1.28337,-1.96167,-2.06281,-1.99985,-1.6267,-1.02898,-0.69646,-0.35096,0.50375,1.64167,1.95716,1.2493,-0.16007,-1.85767,-3.23857,-4.13857,-4.87946,-5.03822,-4.05225,-3.12945,-3.30477,-4.11561,-4.80274,-4.86726,-4.64582,-3.8985,-2.90056,-2.1073,-1.90205,-2.09731,-1.71507,-1.10264,-0.48631,0.35568,0.5794,-0.44282,-2.19516,-3.98998,-5.06936,-5.43366,-4.91566,-3.79313,-3.11437,-3.50796,-4.7116,-5.76452,-5.9949,-5.55922
112.248 -180.0,-177.01584,-174.03169,-171.04753,-168.06338,-165.07922,-162.09507,-159.11091,-156.12676,-153.1426,-150.15845,-147.17429,-144.19014,-141.20598,-138.22183,-135.23767,-132.25352,-129.26936,-126.28521,-123.30105,-120.3169,-117.33274,-114.34859,-111.36443,-108.38028,-105.39612,-102.41197,-99.42781,-96.44365,-93.4595,-90.47534,-87.49119,-84.50703,-81.52288,-78.53872,-75.55457,-72.57041,-69.58626,-66.6021,-63.61795,-60.63379,-57.64964,-54.66548,-51.68133,-48.69717,-45.71302,-42.72886,-39.74471,-36.76055,-33.7764,-30.79224,-27.80809,-24.82393,-21.83978,-18.85562,-15.87146,-12.88731,-9.90315,-6.919,-3.93484,-0.95069,2.03347,5.01762,8.00178,10.98593,13.97009,16.95424,19.9384,22.92255,25.90671,28.89086,31.87502,34.85917,37.84333,40.82748,43.81164,46.79579,49.77995,52.7641,55.74826,58.73241,61.71657,64.70073,67.68488,70.66904,73.65319,76.63735,79.6215,82.60566,85.58981,88.57397,91.55812,94.54228,97.52643,100.51059,103.49474,106.4789,109.46305,112.44721,115.43136,118.41552,121.39967,124.38383,127.36798,130.35214,133.33629,136.32045,139.3046,142.28876,145.27291,148.25707,151.24123,154.22538,157.20954,160.19369,163.17785,166.162,169.14616,172.13031,175.11447,178.09862 -3.96187,-3.71158,-3.55886,-3.4087,-3.11916,-2.70615,-2.42526,-2.37446,-1.99104,-1.00334,0.11402,0.679,0.45752,-0.1154,0.13966,0.96895,1.40537,1.62138,2.43095,3.64789,4.11618,3.06033,2.00977,2.79119,4.02377,3.59721,2.31651,2.18889,2.89277,3.47789,3.89716,4.74399,6.27026,7.51358,7.36719,6.60437,5.46464,4.30692,3.95031,4.14212,4.16973,3.65498,2.86139,3.03933,4.70845,7.28541,9.33905,8.83844,6.42306,3.89571,2.61161,2.12624,2.22075,2.38065,2.38678,3.1946,4.84175,5.96161,4.95878,2.21844,-0.0528,-0.53911,0.11684,0.4546,0.88009,1.86304,2.42429,2.43714,2.27281,1.58294,0.43733,-0.50893,-0.84829,-0.73594,-0.51163,0.0176,0.64275,0.94503,1.2229,1.90031,2.45928,2.33355,1.4698,0.47767,-0.26822,-0.8822,-1.82796,-3.16639,-4.14919,-3.91531,-2.74873,-1.99827,-1.88554,-2.14699,-2.5677,-2.86925,-2.81602,-2.22306,-1.18658,-0.38271,-0.48853,-1.34708,-1.53138,-1.01905,-0.34921,0.5439,1.43021,1.2647,0.12923,-1.63155,-3.27438,-4.16622,-4.05409,-2.937,-1.79465,-1.52085,-2.3701,-3.86697,-4.96973,-4.99002,-4.29266
116.925 -180.0,-177.13521,-174.27042,-171.40563,-168.54084,-165.67606,-162.81127,-159.94648,-157.08169,-154.2169,-151.35211,-148.48732,-145.62253,-142.75774,-139.89295,-137.02817,-134.16338,-131.29859,-128.4338,-125.56901,-122.70422,-119.83943,-116.97464,-114.10985,-111.24506,-108.38028,-105.51549,-102.6507,-99.78591,-96.92112,-94.05633,-91.19154,-88.32675,-85.46196,-82.59717,-79.73239,-76.8676,-74.00281,-71.13802,-68.27323,-65.40844,-62.54365,-59.67886,-56.81407,-53.94929,-51.0845,-48.21971,-45.35492,-42.49013,-39.62534,-36.76055,-33.89576,-31.03097,-28.16618,-25.3014,-22.43661,-19.57182,-16.70703,-13.84224,-10.97745,-8.11266,-5.24787,-2.38308,0.48171,3.34649,6.21128,9.07607,11.94086,14.80565,17.67044,20.53523,23.40002,26.26481,29.1296,31.99438,34.85917,37.72396,40.58875,43.45354,46.31833,49.18312,52.04791,54.9127,57.77748,60.64227,63.50706,66.37185,69.23664,72.10143,74.96622,77.83101,80.6958,83.56059,86.42537,89.29016,92.15495,95.01974,97.88453,100.74932,103.61411,106.4789,109.34369,112.20848,115.07326,117.93805,120.80284,123.66763,126.53242,129.39721,132.262,135.12679,137.99158,140.85637,143.72115,146.58594,149.45073,152.31552,155.18031,158.0451,160.90989,163.77468,166.63947,169.50426,172.36904,175.23383,178.09862 -2.63606,-2.28858,-1.97569,-1.81799,-2.05971,-2.28318,-2.02824,-1.45566,-0.7964,-0.00104,0.94391,1.41653,0.66996,-0.8696,-1.48272,-0.56157,0.58358,1.09178,1.42312,2.29466,3.65356,4.00191,2.97082,2.47203,3.96113,5.33034,4.21381,1.83811,1.21111,2.43572,3.95573,4.82608,4.83051,5.34461,6.66846,7.3858,7.39311,6.64522,5.24768,3.88543,3.47502,3.56383,3.40782,2.72531,2.08385,2.43771,4.14218,6.66431,8.65116,8.68786,6.89842,4.9167,3.77814,3.08977,2.44116,2.21738,2.38576,3.38661,5.17018,6.39559,6.14497,4.08874,1.44227,0.12312,0.37388,0.88066,1.06036,2.13658,3.34492,3.6625,3.69305,3.53703,2.68771,1.60847,1.07901,0.9868,1.07894,1.29404,1.8737,2.39204,2.25583,2.05138,2.39334,2.66668,2.41004,1.31153,0.16093,0.28139,1.42406,1.9496,0.63085,-1.3243,-2.28998,-1.92608,-1.30095,-0.9764,-0.59174,-0.11097,-0.19024,-0.60499,-0.84241,-0.43892,0.44038,1.09042,0.8732,-0.16055,-1.01384,-0.8756,-0.34648,0.45088,1.47391,1.96921,1.45768,0.45657,-0.81624,-1.81767,-2.40175,-1.94915,-0.85368,-0.15668,-0.3764,-1.43301,-2.86816,-3.83805,-3.71148,-2.94363
121.602 -180.0,-177.2454,-174.49079,-171.73619,-168.98158,-166.22698,-163.47237,-160.71777,-157.96316,-155.20856,-152.45395,-149.69935,-146.94474,-144.19014,-141.43553,-138.68093,-135.92632,-133.17172,-130.41711,-127.66251,-124.9079,-122.1533,-119.39869,-116.64409,-113.88949,-111.13488,-108.38028,-105.62567,-102.87107,-100.11646,-97.36186,-94.60725,-91.85265,-89.09804,-86.34344,-83.58883,-80.83423,-78.07962,-75.32502,-72.57041,-69.81581,-67.0612,-64.3066,-61.55199,-58.79739,-56.04278,-53.28818,-50.53358,-47.77897,-45.02437,-42.26976,-39.51516,-36.76055,-34.00595,-31.25134,-28.49674,-25.74213,-22.98753,-20.23292,-17.47832,-14.72371,-11.96911,-9.2145,-6.4599,-3.70529,-0.95069,1.80392,4.55852,7.31313,10.06773,12.82233,15.57694,18.33154,21.08615,23.84075,26.59536,29.34996,32.10457,34.85917,37.61378,40.36838,43.12299,45.87759,48.6322,51.3868,54.14141,56.89601,59.65062,62.40522,65.15983,67.91443,70.66904,73.42364,76.17824,78.93285,81.68745,84.44206,87.19666,89.95127,92.70587,95.46048,98.21508,100.96969,103.72429,106.4789,109.2335,111.98811,114.74271,117.49732,120.25192,123.00653,125.76113,128.51574,131.27034,134.02495,136.77955,139.53415,142.28876,145.04336,147.79797,150.55257,153.30718,156.06178,158.81639,161.57099,164.3256,167.0802,169.83481,172.58941,175.34402,178.09862 -1.97635,-1.62189,-0.73983,0.06386,-0.32271,-1.28334,-1.57045,-0.7061,0.39832,1.17196,1.8326,2.28986,1.59683,-0.37427,-1.69808,-1.42799,-0.44115,0.26992,0.69017,1.09245,1.72083,2.53138,2.51443,1.91711,2.50083,4.83834,6.51293,4.80814,1.36032,0.07454,1.72831,4.15164,5.67596,5.63215,5.10565,5.90435,6.70071,6.85237,6.67979,5.93238,4.38261,3.0903,2.8417,2.95712,2.72155,2.06759,1.64472,1.9097,3.08011,5.28452,7.24034,7.58281,6.62165,5.43452,4.86219,4.21193,3.1048,2.41743,2.789,4.0763,5.82219,6.71586,6.53598,5.31274,3.39204,1.47574,0.64988,0.81488,0.93879,1.43112,2.77752,3.77513,4.10761,4.40952,4.35494,3.60862,3.16004,3.09911,2.85165,2.66191,2.7056,3.28121,3.87263,3.40048,2.44996,2.11238,2.1666,2.22796,1.5711,0.3271,0.07956,1.70804,4.13567,4.89008,3.16286,0.91414,0.01474,0.10843,0.15806,0.08858,0.66402,1.51232,1.84931,1.5046,1.04526,1.23624,1.79007,1.96616,1.55978,0.91822,0.11791,-0.29598,-0.20207,0.17677,1.0269,1.82958,1.63064,0.87797,0.30206,0.2156,-0.13693,-0.46689,-0.21798,0.47322,0.72188,0.24003,-0.78026,-2.04066,-2.87864,-2.69764,-2.13063
126.279 -180.0,-177.34742,-174.69484,-172.04225,-169.38967,-166.73709,-164.08451,-161.43192,-158.77934,-156.12676,-153.47418,-150.82159,-148.16901,-145.51643,-142.86385,-140.21126,-137.55868,-134.9061,-132.25352,-129.60093,-126.94835,-124.29577,-121.64319,-118.99061,-116.33802,-113.68544,-111.03286,-108.38028,-105.72769,-103.07511,-100.42253,-97.76995,-95.11736,-92.46478,-89.8122,-87.15962,-84.50703,-81.85445,-79.20187,-76.54929,-73.8967,-71.24412,-68.59154,-65.93896,-63.28638,-60.63379,-57.98121,-55.32863,-52.67605,-50.02346,-47.37088,-44.7183,-42.06572,-39.41313,-36.76055,-34.10797,-31.45539,-28.8028,-26.15022,-23.49764,-20.84506,-18.19247,-15.53989,-12.88731,-10.23473,-7.58214,-4.92956,-2.27698,0.3756,3.02818,5.68077,8.33335,10.98593,13.63851,16.2911,18.94368,21.59626,24.24884,26.90143,29.55401,32.20659,34.85917,37.51176,40.16434,42.81692,45.4695,48.12209,50.77467,53.42725,56.07983,58.73241,61.385,64.03758,66.69016,69.34274,71.99533,74.64791,77.30049,79.95307,82.60566,85.25824,87.91082,90.5634,93.21599,95.86857,98.52115,101.17373,103.82632,106.4789,109.13148,111.78406,114.43664,117.08923,119.74181,122.39439,125.04697,127.69956,130.35214,133.00472,135.6573,138.30989,140.96247,143.61505,146.26763,148.92022,151.5728,154.22538,156.87796,159.53055,162.18313,164.83571,167.48829,170.14087,172.79346,175.44604,178.09862 -1.91779,-1.5373,0.06093,1.5964,1.40081,-0.26248,-1.26685,-0.66741,0.90882,2.08888,2.59062,2.75205,2.40625,0.74048,-1.06257,-1.35685,-0.7424,-0.38994,-0.20202,0.27561,0.72958,0.83059,0.63621,0.29637,0.36912,2.04693,5.16073,6.8548,4.98517,1.08198,-0.55973,1.5262,4.52376,6.57879,6.847,5.96002,6.04411,6.33494,5.77865,5.43312,5.17544,4.28003,3.06563,2.45375,2.46006,2.69211,2.65878,2.28801,1.8977,1.69437,2.19855,3.86129,5.44593,6.11012,6.0741,6.07306,6.22187,5.74765,4.18689,2.99849,3.58884,5.30281,6.95964,7.34335,6.55708,5.7132,4.90645,3.33621,1.52374,0.60254,0.66402,0.87863,1.66976,3.05053,4.08932,4.69152,4.99164,4.76154,4.3335,4.58639,4.62972,3.91533,3.31886,3.34823,4.08985,4.99597,4.60248,3.10846,1.8626,1.27817,1.35867,1.63377,1.18858,0.41681,1.20956,3.9254,6.70772,7.02831,5.08024,3.06343,1.98631,1.64155,1.5579,1.54677,2.0637,2.93363,3.39271,3.31538,2.85635,2.6635,2.66625,2.28503,1.8291,1.61589,1.47641,0.91795,0.47207,0.19084,0.45229,1.16042,1.37249,0.75505,0.09359,0.75444,1.75915,1.75099,1.04435,0.63058,0.78968,0.80718,0.26052,-0.62464,-1.62901,-2.25794,-2.12926,-1.8734
130.956 -180.0,-177.44215,-174.88431,-172.32646,-169.76861,-167.21076,-164.65292,-162.09507,-159.53722,-156.97937,-154.42153,-151.86368,-149.30583,-146.74799,-144.19014,-141.63229,-139.07444,-136.5166,-133.95875,-131.4009,-128.84305,-126.28521,-123.72736,-121.16951,-118.61166,-116.05382,-113.49597,-110.93812,-108.38028,-105.82243,-103.26458,-100.70673,-98.14889,-95.59104,-93.03319,-90.47534,-87.9175,-85.35965,-82.8018,-80.24396,-77.68611,-75.12826,-72.57041,-70.01257,-67.45472,-64.89687,-62.33902,-59.78118,-57.22333,-54.66548,-52.10764,-49.54979,-46.99194,-44.43409,-41.87625,-39.3184,-36.76055,-34.2027,-31.64486,-29.08701,-26.52916,-23.97131,-21.41347,-18.85562,-16.29777,-13.73993,-11.18208,-8.62423,-6.06638,-3.50854,-0.95069,1.60716,4.16501,6.72285,9.2807,11.83855,14.39639,16.95424,19.51209,22.06994,24.62778,27.18563,29.74348,32.30133,34.85917,37.41702,39.97487,42.53272,45.09056,47.64841,50.20626,52.7641,55.32195,57.8798,60.43765,62.99549,65.55334,68.11119,70.66904,73.22688,75.78473,78.34258,80.90042,83.45827,86.01612,88.57397,91.13181,93.68966,96.24751,98.80536,101.3632,103.92105,106.4789,109.03674,111.59459,114.15244,116.71029,119.26813,121.82598,124.38383,126.94168,129.49952,132.05737,134.61522,137.17307,139.73091,142.28876,144.84661,147.40445,149.9623,152.52015,155.078,157.63584,160.19369,162.75154,165.30939,167.86723,170.42508,172.98293,175.54077,178.09862 -2.11377,-1.6004,0.48983,2.63952,2.68339,0.55225,-1.32881,-1.19648,0.64238,2.55642,3.21774,2.95894,2.3074,1.21307,-0.33444,-1.07232,-0.75986,-0.51071,-0.7478,-0.48569,0.12958,0.39022,-0.10144,-0.87709,-1.36778,-0.85137,1.4647,4.75121,6.38514,4.69839,1.10252,-0.62175,1.70213,5.141,7.52861,8.00005,6.86108,6.55657,6.65848,5.31091,4.03418,3.54897,3.21028,2.74073,2.54876,2.49484,2.60815,3.08281,3.39417,3.18436,2.57609,1.93231,1.94517,3.07198,4.2965,4.91869,5.55202,6.38431,7.3973,7.2524,5.41128,3.48868,3.93917,6.0992,7.93292,8.21424,7.062,5.72656,5.30418,4.63796,2.50546,0.55677,0.06506,0.64093,1.22759,2.26824,3.83798,5.16947,5.63061,5.31966,4.64793,4.49001,5.04886,4.95304,3.96362,3.18495,3.3455,4.40968,5.56718,5.35757,3.66716,1.92853,0.77649,0.39104,0.86983,1.54183,1.04921,1.07427,2.76913,5.98176,8.39218,8.1817,6.30605,4.59243,3.3582,2.6934,2.81967,3.02897,3.30476,3.90991,4.27147,4.56607,4.25451,3.64203,2.87757,2.22411,2.08628,2.29642,2.62611,2.50948,1.68864,0.82349,0.32799,0.47608,0.82012,0.80527,0.3124,0.49097,2.28235,3.66457,3.32275,1.70244,0.74248,0.58682,0.38725,-0.20876,-0.93353,-1.62803,-2.05235,-1.99847,-1.95889
135.633 -180.0,-177.53035,-175.06071,-172.59106,-170.12142,-167.65177,-165.18213,-162.71248,-160.24283,-157.77319,-155.30354,-152.8339,-150.36425,-147.89461,-145.42496,-142.95531,-140.48567,-138.01602,-135.54638,-133.07673,-130.60709,-128.13744,-125.6678,-123.19815,-120.7285,-118.25886,-115.78921,-113.31957,-110.84992,-108.38028,-105.91063,-103.44098,-100.97134,-98.50169,-96.03205,-93.5624,-91.09276,-88.62311,-86.15346,-83.68382,-81.21417,-78.74453,-76.27488,-73.80524,-71.33559,-68.86594,-66.3963,-63.92665,-61.45701,-58.98736,-56.51772,-54.04807,-51.57843,-49.10878,-46.63913,-44.16949,-41.69984,-39.2302,-36.76055,-34.29091,-31.82126,-29.35161,-26.88197,-24.41232,-21.94268,-19.47303,-17.00339,-14.53374,-12.06409,-9.59445,-7.1248,-4.65516,-2.18551,0.28413,2.75378,5.22343,7.69307,10.16272,12.63236,15.10201,17.57165,20.0413,22.51094,24.98059,27.45024,29.91988,32.38953,34.85917,37.32882,39.79846,42.26811,44.73776,47.2074,49.67705,52.14669,54.61634,57.08598,59.55563,62.02528,64.49492,66.96457,69.43421,71.90386,74.3735,76.84315,79.3128,81.78244,84.25209,86.72173,89.19138,91.66102,94.13067,96.60031,99.06996,101.53961,104.00925,106.4789,108.94854,111.41819,113.88783,116.35748,118.82713,121.29677,123.76642,126.23606,128.70571,131.17535,133.645,136.11465,138.58429,141.05394,143.52358,145.99323,148.46287,150.93252,153.40217,155.87181,158.34146,160.8111,163.28075,165.75039,168.22004,170.68968,173.15933,175.62898,178.09862 -2.0051,-1.28366,0.81948,2.89045,2.93952,0.81164,-1.37811,-1.71208,0.05041,2.4741,3.72766,3.15605,1.91681,0.96323,-0.12298,-1.03264,-0.89753,-0.37219,-0.38322,-0.47029,-0.02412,0.26416,-0.09318,-0.99579,-1.69576,-1.63804,-0.78547,1.27198,3.77616,5.09136,3.79814,0.90928,-0.55275,1.81482,5.55928,8.16994,8.27179,6.68698,6.25798,6.64744,5.53506,3.48812,2.36097,2.05224,2.05252,2.64415,3.3119,3.11607,3.16296,3.89827,4.29371,3.90162,3.03676,2.30192,2.46362,3.39266,4.08832,4.29917,5.00553,6.25104,7.76785,8.21371,6.41848,4.05423,3.92762,6.03841,8.02392,8.34971,7.37294,5.98962,5.1857,4.71844,3.05948,0.50037,-0.64901,0.13567,1.43015,2.08062,3.14989,4.97535,6.11711,5.89768,4.70365,3.65722,3.72719,4.37276,4.1983,3.24203,2.54635,3.0582,4.43756,5.47228,4.99163,3.50141,2.04739,0.83977,0.09949,0.0489,0.50052,0.43792,0.54113,1.60196,3.99743,7.01577,8.56633,8.11559,6.80062,5.52142,4.14791,3.24798,3.5022,3.74323,3.70067,3.88712,4.13343,4.74279,4.75518,3.87821,2.45483,1.88792,2.35174,3.17616,3.80631,3.92481,3.25815,1.85443,0.79073,0.31314,0.31252,0.5913,0.83286,0.82935,1.73756,3.72701,4.63953,3.71625,1.87215,0.62658,0.23387,-0.16458,-0.76386,-1.29717,-1.72932,-2.06254,-2.13669,-2.09841
